hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,lead_time_category,guest_type,estimated_revenue
Resort Hotel,0,44,2016,November,47,15,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,2,Check-Out,17/11/2016,31-90 days,Couple,75.6
City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,48,Transient-Party,73.33,0,1,Check-Out,12/06/2016,90+ days,Couple,219.99
Resort Hotel,0,41,2015,July,30,19,2,5,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,131.37,0,1,Check-Out,26/07/2015,31-90 days,Family,919.59
Resort Hotel,0,42,2015,December,53,30,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,150.0,0,0,Check-Out,03/01/2016,31-90 days,Couple,600.0
Resort Hotel,0,4,2016,May,23,30,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,63.2,0,0,Check-Out,02/06/2016,0-7 days,Couple,189.60000000000002
City Hotel,0,0,2016,April,16,15,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.0,0,1,Check-Out,18/04/2016,,Couple,303.0
City Hotel,1,110,2015,July,30,25,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,22/07/2015,90+ days,Couple,283.5
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,3,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,26/11/2015,90+ days,Solo,210.0
Resort Hotel,0,32,2016,April,15,8,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,95.0,,0,Transient,57.4,0,2,Check-Out,11/04/2016,31-90 days,Couple,172.2
City Hotel,1,108,2016,March,12,18,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,154.0,,0,Transient,80.0,0,0,Canceled,29/12/2015,90+ days,Couple,160.0
Resort Hotel,0,0,2017,May,20,15,1,0,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,92.0,1,1,Check-Out,16/05/2017,,Couple,92.0
City Hotel,0,30,2016,May,21,21,1,1,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,116.1,0,3,Check-Out,23/05/2016,8-30 days,Couple,232.2
City Hotel,1,112,2017,April,14,4,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,,385.0,0,Transient,95.0,0,0,Canceled,20/01/2017,90+ days,Couple,190.0
City Hotel,1,26,2016,June,24,8,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,120.0,0,0,Canceled,02/06/2016,8-30 days,Couple,120.0
City Hotel,0,198,2016,July,30,17,1,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient-Party,86.75,0,0,Check-Out,18/07/2016,90+ days,Couple,86.75
City Hotel,1,313,2015,August,35,26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,02/07/2015,90+ days,Couple,124.0
City Hotel,1,61,2017,January,4,25,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0,Canceled,25/11/2016,31-90 days,Couple,160.0
City Hotel,0,170,2017,June,26,29,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,127.2,0,1,Check-Out,02/07/2017,90+ days,Couple,381.6
Resort Hotel,0,13,2017,June,25,21,0,1,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,136.0,1,0,Check-Out,22/06/2017,8-30 days,Couple,136.0
Resort Hotel,0,90,2016,August,32,6,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,179.0,0,0,Check-Out,08/08/2016,31-90 days,Couple,358.0
Resort Hotel,0,75,2017,May,20,15,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,40.95,0,1,Check-Out,18/05/2017,31-90 days,Couple,122.85000000000001
City Hotel,1,274,2017,June,24,14,0,2,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,0,Canceled,13/09/2016,90+ days,Family,260.0
City Hotel,0,172,2017,July,31,30,2,3,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,112.5,0,2,Check-Out,04/08/2017,90+ days,Couple,562.5
City Hotel,0,21,2016,September,38,12,1,0,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,2,Check-Out,13/09/2016,8-30 days,Couple,89.0
City Hotel,1,279,2016,October,42,12,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98.0,,0,Transient,110.0,0,0,Canceled,05/05/2016,90+ days,Couple,330.0
City Hotel,0,247,2016,June,24,6,1,1,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0,Check-Out,08/06/2016,90+ days,Solo,180.0
City Hotel,0,76,2016,November,46,6,2,3,2,0.0,0,SC,KWT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,153.72,0,1,Check-Out,11/11/2016,31-90 days,Couple,768.6
City Hotel,0,0,2016,October,42,15,2,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,111.67,0,0,Check-Out,18/10/2016,,Couple,335.01
City Hotel,0,1,2017,May,19,12,0,2,2,0.0,0,SC,ARG,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,164.5,0,1,Check-Out,14/05/2017,0-7 days,Couple,329.0
Resort Hotel,1,230,2016,August,36,30,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,,0,Transient,145.8,0,0,Canceled,08/03/2016,90+ days,Couple,1020.6000000000001
City Hotel,1,110,2017,March,11,18,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,106.2,0,2,Canceled,17/03/2017,90+ days,Couple,212.4
City Hotel,0,4,2017,July,27,2,1,0,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,87.74,0,0,Check-Out,03/07/2017,0-7 days,Couple,87.74
City Hotel,1,87,2016,August,33,12,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.3,0,0,Canceled,23/07/2016,31-90 days,Group,300.6
City Hotel,1,22,2017,March,10,8,0,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0,Canceled,21/02/2017,8-30 days,Couple,158.4
City Hotel,0,149,2016,August,35,27,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,80.75,0,0,Check-Out,01/09/2016,90+ days,Couple,403.75
Resort Hotel,0,183,2016,April,16,16,1,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0,Check-Out,18/04/2016,90+ days,Couple,170.0
City Hotel,0,27,2017,February,7,12,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,15/02/2017,8-30 days,Couple,225.0
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,36.05,0,0,Canceled,08/07/2015,90+ days,Couple,252.34999999999997
Resort Hotel,1,139,2016,May,22,24,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,118.0,0,1,Canceled,23/04/2016,90+ days,Couple,472.0
City Hotel,0,0,2015,August,35,29,2,5,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.14,0,0,Check-Out,05/09/2015,,Couple,693.98
Resort Hotel,0,7,2015,October,42,12,1,3,2,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,174.0,0,Transient-Party,109.0,0,0,Check-Out,16/10/2015,0-7 days,Couple,436.0
City Hotel,1,101,2016,June,27,27,1,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,140.0,0,0,Canceled,06/05/2016,90+ days,Solo,840.0
Resort Hotel,0,101,2016,April,17,23,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177.0,,0,Transient,35.63,0,1,Check-Out,30/04/2016,90+ days,Couple,249.41000000000003
Resort Hotel,1,74,2015,August,31,1,2,5,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,177.14,0,0,Canceled,15/07/2015,31-90 days,Family,1239.98
Resort Hotel,0,13,2017,January,4,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,146.0,,0,Transient,35.0,0,0,Check-Out,26/01/2017,8-30 days,Solo,70.0
Resort Hotel,1,259,2015,September,38,17,0,3,1,0.0,0,BB,GBR,Groups,Corporate,0,1,0,A,A,0,Non Refund,,223.0,0,Transient,33.3,0,0,Canceled,21/01/2015,90+ days,Solo,99.89999999999999
City Hotel,0,2,2017,August,33,19,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.0,0,1,Check-Out,20/08/2017,0-7 days,Couple,149.0
City Hotel,0,3,2016,April,17,23,1,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,7.0,,0,Transient,102.8,0,2,Check-Out,25/04/2016,0-7 days,Family,205.6
City Hotel,0,125,2017,June,23,4,2,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,07/06/2017,90+ days,Couple,378.0
City Hotel,0,66,2016,June,26,20,1,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient,89.75,0,0,Check-Out,22/06/2016,31-90 days,Couple,179.5
City Hotel,1,59,2017,January,4,23,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0,Canceled,25/11/2016,31-90 days,Couple,160.0
City Hotel,1,296,2017,July,30,28,2,3,2,1.0,0,BB,DOM,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,183.08,0,0,Canceled,30/04/2017,90+ days,Family,915.4000000000001
City Hotel,0,32,2015,November,47,20,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,73.0,0,0,Check-Out,22/11/2015,31-90 days,Solo,146.0
Resort Hotel,0,173,2016,October,43,17,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,57.0,0,1,Check-Out,24/10/2016,90+ days,Couple,399.0
City Hotel,1,315,2017,August,31,3,2,5,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,2,Canceled,24/11/2016,90+ days,Couple,623.6999999999999
City Hotel,0,12,2015,August,32,5,0,3,1,0.0,0,BB,RUS,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient-Party,60.0,0,0,Check-Out,08/08/2015,8-30 days,Solo,180.0
City Hotel,0,256,2016,October,43,20,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,96.3,0,3,Check-Out,23/10/2016,90+ days,Couple,288.9
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,CHL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,474.0,,0,Transient-Party,130.0,0,0,Check-Out,19/05/2017,8-30 days,Solo,260.0
City Hotel,0,75,2016,December,52,24,2,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.7,0,2,Check-Out,28/12/2016,31-90 days,Couple,482.8
Resort Hotel,0,46,2015,November,47,17,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,115.0,,0,Transient,28.1,0,0,Check-Out,21/11/2015,31-90 days,Couple,112.4
City Hotel,0,100,2015,July,31,31,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,55.96,0,1,Check-Out,02/08/2015,90+ days,Couple,111.92
City Hotel,0,53,2017,July,27,8,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,11/07/2017,31-90 days,Couple,480.0
Resort Hotel,1,23,2015,December,49,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0,1,Canceled,13/11/2015,8-30 days,Couple,46.4
City Hotel,0,64,2016,April,17,17,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,99.3,0,1,Check-Out,20/04/2016,31-90 days,Couple,297.9
Resort Hotel,0,70,2016,March,13,23,0,4,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,94.5,0,0,Check-Out,27/03/2016,31-90 days,Couple,378.0
City Hotel,1,168,2016,April,17,22,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,26.0,,77,Transient,85.0,0,0,Canceled,22/01/2016,90+ days,Couple,255.0
Resort Hotel,0,33,2015,August,33,12,0,1,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,D,0,No Deposit,,307.0,0,Transient,191.0,0,0,Check-Out,13/08/2015,31-90 days,Couple,191.0
City Hotel,0,296,2016,September,39,21,0,4,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,117.0,0,1,Check-Out,25/09/2016,90+ days,Couple,468.0
City Hotel,0,9,2016,October,44,27,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,01/11/2016,8-30 days,Couple,700.0
City Hotel,1,10,2016,March,11,7,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.0,0,0,Canceled,04/03/2016,8-30 days,Couple,237.0
Resort Hotel,0,194,2016,August,32,6,3,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,190.0,0,0,Check-Out,15/08/2016,90+ days,Couple,1710.0
City Hotel,0,37,2015,October,43,24,2,5,1,1.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.78,0,0,Check-Out,31/10/2015,31-90 days,Solo,614.46
City Hotel,1,86,2015,October,40,3,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,28/09/2015,31-90 days,Couple,258.0
Resort Hotel,0,5,2016,March,14,28,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,44.4,1,1,Check-Out,31/03/2016,0-7 days,Group,133.2
Resort Hotel,0,17,2017,February,7,15,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,250.0,,0,Transient,165.0,0,3,Check-Out,16/02/2017,8-30 days,Couple,165.0
Resort Hotel,1,92,2016,February,9,26,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,134.0,,0,Transient,79.0,0,0,Canceled,10/12/2015,90+ days,Couple,237.0
City Hotel,0,11,2015,December,53,29,0,3,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,167.0,,0,Transient,157.67,0,0,Check-Out,01/01/2016,8-30 days,Solo,473.01
City Hotel,1,304,2016,November,45,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,89.0,0,0,Canceled,01/02/2016,90+ days,Couple,267.0
City Hotel,0,301,2016,July,31,30,1,1,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,01/08/2016,90+ days,Couple,230.0
Resort Hotel,0,21,2017,August,35,31,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,101.7,0,2,Check-Out,07/09/2017,8-30 days,Couple,711.9
City Hotel,1,25,2015,July,31,27,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,22/07/2015,8-30 days,Couple,124.0
City Hotel,1,97,2016,March,13,20,2,5,1,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,9,Transient,79.43,0,0,Canceled,23/12/2015,90+ days,Solo,556.01
City Hotel,1,166,2016,November,45,1,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,110.0,0,0,Canceled,13/07/2016,90+ days,Solo,330.0
City Hotel,0,149,2017,August,31,3,2,5,2,0.0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,80.1,0,1,Check-Out,10/08/2017,90+ days,Couple,560.6999999999999
City Hotel,0,16,2016,February,9,26,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,87.0,0,0,Check-Out,28/02/2016,8-30 days,Couple,174.0
City Hotel,0,98,2017,April,17,28,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,117.0,0,1,Check-Out,29/04/2017,90+ days,Couple,117.0
City Hotel,0,35,2016,November,49,28,1,2,1,0.0,0,BB,BEL,Groups,TA/TO,0,0,0,D,D,1,No Deposit,,,0,Transient-Party,80.0,0,0,Check-Out,01/12/2016,31-90 days,Solo,240.0
Resort Hotel,0,80,2017,February,5,2,2,8,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,62.12,0,0,Check-Out,12/02/2017,31-90 days,Couple,621.1999999999999
Resort Hotel,0,51,2015,August,32,7,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,205.0,0,2,Check-Out,14/08/2015,31-90 days,Couple,1435.0
City Hotel,0,30,2016,August,36,29,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,122.85,1,1,Check-Out,31/08/2016,8-30 days,Couple,245.7
City Hotel,1,27,2015,September,40,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,64.0,,21,Transient,108.0,0,0,Canceled,24/09/2015,8-30 days,Couple,216.0
City Hotel,0,60,2017,February,5,3,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1,Check-Out,05/02/2017,31-90 days,Couple,158.4
City Hotel,1,14,2016,December,53,28,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,138.0,0,1,Canceled,21/12/2016,8-30 days,Couple,138.0
City Hotel,0,91,2017,March,12,24,2,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,2,No Deposit,14.0,,0,Transient,101.7,0,0,Check-Out,28/03/2017,90+ days,Couple,406.8
Resort Hotel,1,40,2016,May,21,18,0,2,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0,Canceled,13/04/2016,31-90 days,Solo,0.0
City Hotel,0,16,2017,August,34,26,2,1,2,0.0,1,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,29/08/2017,8-30 days,Couple,378.0
Resort Hotel,0,327,2016,September,38,14,0,4,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,C,0,No Deposit,201.0,,0,Transient-Party,61.4,0,0,Check-Out,18/09/2016,90+ days,Couple,245.6
Resort Hotel,0,0,2016,May,23,30,0,0,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,I,0,No Deposit,,223.0,0,Transient-Party,0.0,0,0,Check-Out,30/05/2016,,Solo,0.0
City Hotel,0,320,2016,August,34,18,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,20/08/2016,90+ days,Couple,230.0
City Hotel,1,166,2016,November,45,1,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,110.0,0,0,Canceled,13/07/2016,90+ days,Solo,330.0
City Hotel,0,39,2015,August,33,14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Check-Out,16/08/2015,31-90 days,Couple,218.0
City Hotel,0,40,2017,June,23,10,2,6,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.75,0,1,Check-Out,18/06/2017,31-90 days,Couple,1198.0
City Hotel,0,47,2015,December,51,19,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,71.5,0,0,Check-Out,23/12/2015,31-90 days,Couple,286.0
City Hotel,0,1,2017,July,28,12,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,5,17,A,A,0,No Deposit,,45.0,0,Transient,0.0,0,3,Check-Out,13/07/2017,0-7 days,Solo,0.0
City Hotel,1,47,2017,July,31,30,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,,0,Transient,164.0,0,2,Canceled,14/07/2017,31-90 days,Couple,492.0
City Hotel,1,54,2016,October,43,19,0,2,2,1.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,130.0,0,0,Canceled,31/08/2016,31-90 days,Family,260.0
Resort Hotel,1,74,2017,February,7,18,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,498.0,0,Transient-Party,40.0,0,0,Canceled,01/02/2017,31-90 days,Couple,80.0
Resort Hotel,1,263,2017,June,26,29,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,115.74,0,0,Canceled,21/04/2017,90+ days,Couple,578.6999999999999
Resort Hotel,1,74,2016,May,19,3,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,73.0,0,0,Canceled,30/04/2016,31-90 days,Couple,657.0
City Hotel,0,16,2015,September,39,21,1,3,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,2,Check-Out,25/09/2015,8-30 days,Couple,496.0
City Hotel,1,47,2016,October,41,3,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,153.0,0,1,Canceled,05/09/2016,31-90 days,Couple,459.0
Resort Hotel,0,33,2015,July,31,26,2,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5.0,,0,Transient,131.2,0,1,Check-Out,01/08/2015,31-90 days,Couple,787.1999999999999
Resort Hotel,1,240,2016,June,24,10,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,60.35,0,0,Canceled,21/01/2016,90+ days,Solo,120.7
City Hotel,0,19,2017,January,3,21,2,3,2,1.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,82.88,0,1,Check-Out,26/01/2017,8-30 days,Family,414.4
City Hotel,1,92,2015,September,40,30,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,170.0,0,0,Canceled,21/08/2015,90+ days,Couple,170.0
Resort Hotel,0,7,2016,February,8,17,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,43.0,0,1,Check-Out,20/02/2016,0-7 days,Solo,129.0
Resort Hotel,0,17,2016,November,45,5,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient-Party,72.0,0,0,Check-Out,06/11/2016,8-30 days,Couple,72.0
Resort Hotel,1,22,2015,August,33,14,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,262.0,0,2,Canceled,05/08/2015,8-30 days,Family,1834.0
City Hotel,0,192,2015,September,39,25,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,102.0,0,0,Check-Out,30/09/2015,90+ days,Couple,510.0
City Hotel,0,68,2016,December,50,4,2,0,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,06/12/2016,31-90 days,Couple,150.0
